game_id,event_id
0022500727,09a1c85451c2450418f5bcba90e220b9
0022500029,09e34bcf1234210ced1646210034cedb
0022400273,09f005fd2a562151c80a569a94c75e8f
0022500562,09fb007ac62ac7d2e08db4357be2417c
0022400256,09ffc6f23bd619ecf418571575771aa6
0022500361,0a1129b3f805dc5b4e436c961ef10818
0022400494,0a123fe416474ac425b98712fc902e5f
0022301057,0a217cdc8aeaf32f20a8246c950d26bd
0022500586,0a255703aa60120bbd8ef50715aa91a7
0022300421,0a25fa87e6a970c44bd5770e4b54440f
0022400038,0a3002d2aaa7b94c5c9c4d3bf792ac7d
0022500248,0a353943755e93979775f392eb64d80a
0022500452,0a3548cd90d249d4fb24e57af400071e
0022400717,0a4fb355d858aeb88bbb23481ea3cd4c
0022300274,0a502b246aa29f8ac2edb7a3ddf71ae9
0022400456,0a5a9e810f06ed0adb33581b2163f143
0022401146,0a627c5170c3cbe1838d20797c318495
0022300023,0a6f9a1915a54de57ced300f8157d8a3
0022300965,0a840ca0614cfb004596394791967651
0022300334,0a96e6bfe2ea265e0cdb2c7bc1de9c97
0022300817,0aa1a4bc756f98f413730370eb84c77c
0022500903,0aac7c0b9b7350238d921ab4c6faf26d
0022400660,0ab77208feec99c7bb5f8990cb81739d
0022300415,0acb786cec1a76fe87811b4b42b4061b
0022401156,0ad952ba90ad3f9319d8ec0c8eede1ac
0022400329,0ae64846be96f62ac260ab692449e0c1
0022400039,0ae85f4502bca2d13e62d2e35c94744c
0022500236,0b32acf2f68ab3bad325d5b490d774b1
0022301212,0b44b56b2f2c6ee1ae00d0d6ebbae7e3
0022400461,0b5d74feda8b6c31c2d76ee850374b13
0022500674,0b8ffd9f984035052aaf60239f29af68
0022500406,0b90d514df504b11dc74b7e961b9e277
0022401191,0b974c5823fdb0fde39fb43ca45fdc2e
0022500933,0b99caf66dc0e57b0a2bb492e66e9b48
0022400641,0baffcadf6ff742878bf35b40e7529a3
0022500666,0bb1980b80260c56a33285f5607c2344
0022301067,0bb679c461328f59d2f53ca2aa26fc7c
0022500262,0bba63ebea7fd06ccc1a76376361195c
0022501213,0bc4679b4f3eed7ea44f40f68984214c
0022500839,0bd210b80d8411885dccc7164a922234
0022300319,0bec5c6131bae1717744b816b011f505
0022301027,0bef0c17516e00a260d74771bf62df44
0022300116,0bfb3b16896707f5d2b364da9de4d19c
0022400728,0bfd6223d18e57da53a9f5f7dccc250a
0022401196,0c04e505aa3ba1d8b30b1d934911ce31
0022300252,0c0efe94b3f5002d1a461c59f7169c3b
0022300487,0c125e874a4a54986ad227950baa3d15
0022500685,0c174f6428575aa93dadc9a2ea7bb3a7
0022301072,0c27cbb0f7633e73a59fbb14d412dbf7
0022300802,0c47a6377ec36746b784609fafa4e25e
0022300722,0c5b93580f2fbad574aff85fd3272a47
0022400013,0c8bcf32079a8c03a4b22e13a8c77a41
0022301021,0c8f081dd40ab9463ecf78410e799a51
0022300367,0ca70c18620103621f608ad09a3df481
0022400352,0ccc7d1a321b80fb5bb3db3d6f0e6427
0022300428,0cdbb3003d85dc6dacc30ca76b41f408
0022400917,0cddb6d1c291ea1c614e0513eca82c54
0022300213,0ceed0be05320138715152900f91cf3d
0022400723,0d02175ccdc96f1994dd5377ac8b5382
0022400535,0d0f85bab66183a85f76190524915c9d
0022301094,0d31988221feb992519b909a81ac259b
0022400311,0d3378401caed94fcf1f210413477cb8
0022400486,0d48e3b3532422c2eefee90bc29d7eab
0022301174,0d6f773e5e1cb6f28ca3721377e64457
0022301107,0dd1d879701db64a597906a6b08466ca
0022400733,0dd68311a8617606a6956cd6e511fd9e
0022500385,0debd2b337fd9efac1d39123e66f74d0
0022300703,0e17601f0ff918d775b447d04dd0633c
0022400096,0e1aef8ecad498b06dc9785da1b02a84
0022401047,0e1dde121b5be88b7c95e744d43c877f
0022400525,0e32fe32a9bde703c8e600fd95677293
0022400117,0e47e2449a96f6b0ad731135660f3871
0022500251,0e5d47b1a4c507af55eafadbd01f0e9d
0022301006,0e7edbdb5eb8123612ce58957c723d0e
0022500796,0ea61c4bb159036d242d6aa077216586
0022401078,0ebd334c88bfe4229526916dbe09b79d
0022300508,0ec5be883025b650efcd5bd67fe23479
0022500333,0ef228d015b4f211bab07a3c269105ab
0022400632,0ef3b7159add5b92a32545bb6fecf138
0022500417,0ef5c86038bdf564d65c6c1acd964641
0022300972,0ef97b5c836ab37e500275b23764c7f8
0022400078,0f18f0a08f985e86e9db9430b5a85e3f
0022400293,0f1f50c453002029b144358dbd2d7c5b
0022300980,0f4bceaab947dce5398cdbac9e422f46
0022400672,0f5edeaa71dbfb18b0bb9b61b672c728
0022500224,0f7d4c705cff031299459d2240144e76
0022400858,0f88bc8d35dc830bff230193fd0bbfdc
0022500587,0faca6073061c0d2d76f628039823a00
0022300869,0fb83b1ef41912af1127cb2928230b7b
0022300544,0fbace228d4a69d6ca70feb4ce9ebb10
0022400963,0fdc0c7f6dbaf6df7383a4cffb8c5e65
0022500270,0fdd095e3e0689aede516def5ccb891f
0022501102,0fee871b4f5cc68f4c933d5eb56d25c8
0022500611,0ff8277cb58ea65a441ebef0f658a566
0022400496,1005cff17ce99fccd2cc820369d5738a
0022300046,103fb410a6f5848d51fa66e7d367906f
0022500992,1071bc9088322a8c42c7cd80db4c8c6f
0022300596,108f447c636b30461810cdac861c0631
0022300436,109ec3b34be7091714ef54c9f68bfb16
0022300069,10b1b27d849e34c689b22889b08f847a
0022301179,10c136788578ef1beb8d1b4fc028510e
0022301060,10c80191d15083974a1bd1bdb73afe97
0022500694,10ead7795e4b1b32d519a992f558d7a4
0022301078,10ec472040ee7d1cf9124a6da48efec5
0022301051,10fa10080886dec4b34a901a680a18e0
0022301222,10fb6156dcb3a0b05c2065cd134b2675
0022300031,112569945a3920aaaa0595d7703716cd
0022501171,1126b937945abff19e12dc1ac60f2ecb
0022300423,1126fa50abd910e80868523920c4516d
0022300150,115a32544666157f8090bc68618c60a9
0022400819,1166f6a605e0dcf7bc63732b1bf90eb2
0022300398,118304f978b0732968df8edc010ed96a
0022500038,11866bc183bdd5a8a7f11a6686e4007a
0022401050,1188c8b022ed8603fb3e4d5430ef7953
0022300479,11a800bd63a00a4cb3c1e61ac5c4d8ac
0022500864,11c7c0f9bcd9c0052c0715b01756e1f4
0022400470,11d62601c5a55c4b94a20488f50c980e
0022500316,11f2a566bc03b792ab15ec12469e4e92
0022501182,11fa8c6f7710a287909a9765aa925cce
0022300647,12107384a91db8dcb5b994c25ec246cf
0022300538,121ebd3a072821211dabd422a7d06ebe
0022400184,12242c9b25747345d3b9251f19ae8065
0022501222,122e4dc2b42cc3f47263cb1589333b79
0022500032,1269706534827fc185ca0d61405ecd99
0022400652,1274e69cacf9310f766bd0fe93aeb340
0022500460,12a69f98068c9e1b277528c3f7dfed72
0022401032,12ad70923da04ecc2c0447046bf77150
0022500249,12aebc1081f4713b9ad2705d5364df58
0022400254,12af867f2363b63481b69fe2d0b346e5
0022500845,12b91360aea3a21d14300f5f9a7f4147
0022500969,12c0f198cfa33b284457ae31066ace94
0022300434,12c7ad357f9d090c1d205b9146cf82e2
0022400092,12d7b6212965fe28084bd6d296a3ef86
0022400190,13171f5216a88dd17acb9052569ad894
0022300448,13329da1fbc39b449e6836142193640c
0022500941,133cc0d0b8283948b909c38cc93d2d62
0022300594,134c245699d6879078c414bf9cdcbbb7
0022400682,1350e52b6ed83b835bf5b933fe9cdb6f
0022500472,1352493818e6fca5d4e4b9035176d07a
0022400248,1353a1cc4f8e9aad91c1e7c0154fffa4
0022300294,1357b87c524dbf1b090c2eefd5206295
0022300066,13898382e266df26f137ea596fd51666
0022500083,13917a414157bda81dd6b417d440e1a6
0022300285,13a8de51d52aaeea1999c5e8ca5ca782
0022500801,13c088a4f279e674bf80e4cb06d231a9
0022400807,13e1f9fdfd648203f0d6544a2ba4a74f
0022400591,140573848d377091e0709c676caf9a78
0022500826,14255f77d428aeeedddf9c964b461b3d
0022301125,1439dd82b2ac2434f097380dfa7c39aa
0022400421,1469ef9c9f1234b6e4b4459d278febf9
0022500222,1486b350f051e9869429f2985a7ef2d0
0022500585,149c207c35f1cf5624ab9bdad5d583e6
0022400864,14ba92618c5e4d3bd12d4ea74e694fe7
0022500477,14bc31e6584046b79f90aa3d42877f07
0022501146,14dede373d304abbddc590d2bcc81e4e
0022300336,14df187a9d4e24348d3e449b77d7a5d2
0022300164,15115632ebf3a657871f60c48a1c4057
